"","Variable","Feature","N1","N2","Mean1","Mean2","Beta","SE","P","FDR","FC","FC_lower","FC_upper"
"K06394","Group","K06394",18,19,0.035870212411,0.0500493642975,0.00247321812066891,0.0133786119874894,0.85431916233358,0.99979701592855,1.00171577442668,0.983673293064905,1.02008918998783
"K00655","Group","K00655",20,20,0.25317531482,0.281928780201,0.00288296515986401,0.0155960829979607,0.854328281148308,0.99979701592855,1.00200031714261,0.980992928890831,1.02345756629365
"K01886","Group","K01886",20,20,0.0919924621255,0.1141629697065,0.00181068203448898,0.00980029430897252,0.854401456979519,0.99979701592855,1.00125585707598,0.988013120231414,1.01467609164354
"K07259","Group","K07259",20,20,0.069255454013,0.0922542481375,0.00154427535497608,0.00837667338239873,0.854715887571266,0.99979701592855,1.00107098320167,0.989743090312873,1.01252852706612
"K15735","Group","K15735",17,18,0.033903339302,0.058295932655,0.00129993334594458,0.00706619275808534,0.855018976627104,0.99979701592855,1.00090145119678,0.991338864049162,1.01055628033779
"K07645","Group","K07645",16,17,0.0302254373315,0.05453363824,0.00126204491256409,0.00686332039880095,0.855083332065713,0.99979701592855,1.00087516560702,0.991586088915316,1.01025126141561
"K00108","Group","K00108",17,18,0.0319922374615,0.0561317791825,0.00126907359823312,0.00690961464023926,0.855250650989274,0.99979701592855,1.00088004179628,0.991528556792918,1.01031972423094
"K21672","Group","K21672",20,20,0.083443850439,0.093691181662,0.00293078816250257,0.0159682353725827,0.855351263345062,0.99979701592855,1.00203353237984,0.980529572067508,1.02400909530599
"K01141","Group","K01141",17,18,0.0259007747975,0.0494666995385,0.0010922820865871,0.0059576181085953,0.855504400315306,0.99979701592855,1.00075739893052,0.992690128137281,1.00889022981769
"K12371","Group","K12371",17,18,0.0425370008625,0.070047834093,0.00177356401810657,0.00967793997255139,0.855569577006957,0.99979701592855,1.00123009684796,0.988151944340602,1.01448133819452
"K11191","Group","K11191",16,18,0.028166146796,0.0525803267135,0.00124301583751429,0.00680231627969035,0.855978025970664,0.99979701592855,1.00086196420097,0.991655193295098,1.01015421303413
"K11192","Group","K11192",16,18,0.028166146796,0.0525803267135,0.00124301583751429,0.00680231627969035,0.855978025970664,0.99979701592855,1.00086196420097,0.991655193295098,1.01015421303413
"K07640","Group","K07640",17,19,0.04409243045,0.071021811922,0.00171115734729875,0.00937041367075904,0.856072633440853,0.99979701592855,1.00118678756645,0.988522114635028,1.01401371679754
"K02424","Group","K02424",20,20,0.1226267732325,0.1410115630365,0.00287047156864029,0.0157196969986973,0.856079875328327,0.99979701592855,1.00199163996011,0.980819702815503,1.02362059374209
"K02197","Group","K02197",18,18,0.034040021955,0.058452201924,0.00131268248369017,0.00719551721951905,0.856214601442138,0.99979701592855,1.00091029623089,0.991173463930892,1.01074277869374
"K02553","Group","K02553",18,18,0.0452800094095,0.0719230073745,0.00173969961362173,0.00953935475736708,0.856261207569421,0.99979701592855,1.00120659523321,0.988314809635763,1.01426654398502
"K00104","Group","K00104",20,20,0.2839254679535,0.294001458124,0.00407865769705549,0.0223931642303092,0.856442206051265,0.99979701592855,1.00283111012753,0.972781741590197,1.03380870800027
"K18141","Group","K18141",17,18,0.029753299316,0.061054002786,-0.00143994573703832,0.00791045994279671,0.856526306657885,0.99979701592855,0.999002403602682,0.988323707407217,1.00979648158205
"K04757","Group","K04757",18,16,0.0425553785235,0.067514179307,-0.00239225503592704,0.013146719713559,0.856576703312587,0.99979701592855,0.998343189195568,0.98067035664526,1.01633450696187
"K03785","Group","K03785",20,20,0.225103400454,0.2418593422185,0.00296540162003063,0.0163232105068942,0.85680904702547,0.99979701592855,1.00205757367769,0.98008033183644,1.02452763140684
"K11940","Group","K11940",17,18,0.036643983434,0.0618978470745,0.00144085059864749,0.00793498767028554,0.856875942436428,0.99979701592855,1.00099922041848,0.990266180738527,1.01184859057907
"K06320","Group","K06320",11,6,0.0282962524755,0.0422600091715,0.00347104141972613,0.0191327929656059,0.857003385201996,0.99979701592855,1.00240883917608,0.976688738481192,1.02880625246165
"K07248","Group","K07248",17,19,0.0249563644905,0.048183200319,0.000999552813006342,0.00552077559088848,0.857288235574834,0.99979701592855,1.0006930772813,0.993215604181543,1.00822684490937
"K09923","Group","K09923",16,18,0.0420586691105,0.068885570862,0.00168091994901288,0.00929221831575468,0.857411019054491,0.99979701592855,1.00116580394514,0.988606414231924,1.01388474984542
"K02047","Group","K02047",20,20,0.0657342023195,0.094440865531,-0.00116650850882631,0.00644982733073387,0.857439523200155,0.99979701592855,0.999191764714245,0.990474562985035,1.00798568684479
"K05776","Group","K05776",15,18,0.0265952666085,0.0506025569815,0.00115203769895775,0.00637322432742245,0.857514920894123,0.99979701592855,1.00079885059424,0.992170878513811,1.00950185199051
"K07001","Group","K07001",20,19,0.2515501672745,0.301135178899,-0.00406763674076107,0.022512661615194,0.857577253551962,0.99979701592855,0.997184500036893,0.967147304906528,1.02815457590499
"K08219","Group","K08219",17,18,0.02866029519,0.052355178537,0.00110885507269931,0.00613843161830777,0.857609015691749,0.99979701592855,1.00076889521578,0.992457707014564,1.00914968421593
"K01664","Group","K01664",18,20,0.0432027230525,0.069958732487,0.00164977294884886,0.00915498281926265,0.857949288072752,0.99979701592855,1.00114418955404,0.988769403747677,1.01367385001892
"K07589","Group","K07589",16,18,0.0302692809055,0.0546999441285,0.00128982991483708,0.0071597884017686,0.857992751436308,0.99979701592855,1.00089444174352,0.991205875686135,1.01067770892663
"K06192","Group","K06192",16,17,0.0244074518995,0.0481372773145,0.00107718813498167,0.00598887331941854,0.858214357856465,0.99979701592855,1.00074692873113,0.992637591726047,1.0089225148358
"K07703","Group","K07703",16,18,0.0333755766575,0.058477272453,0.00133905015931547,0.00746073930719446,0.858514792295308,0.99979701592855,1.00092858971527,0.99083449529729,1.01112551739411
"K02521","Group","K02521",17,18,0.0503249452545,0.078978611767,0.00196008484713461,0.0109639846926567,0.859064250327452,0.99979701592855,1.00135955063762,0.986554512391738,1.01638676531136
"K16509","Group","K16509",17,18,0.032227597749,0.0574486761545,-0.00248574927634203,0.0139231942156401,0.859252869631151,0.99979701592855,0.998278493392833,0.979572915496638,1.01734126638793
"K02106","Group","K02106",20,20,0.040396949142,0.065186103414,0.00136300370044408,0.00766294590450183,0.859770344454785,0.99979701592855,1.00094520860041,0.990578785811973,1.01142011616863
"K03834","Group","K03834",16,17,0.0187765912935,0.0466203750655,-0.00104462072125225,0.00588286846812028,0.860003893013651,0.99979701592855,0.999276186172011,0.991321521751874,1.00729468123099
"K03674","Group","K03674",18,17,0.029373659582,0.0533609824565,0.00109174912044557,0.00615943566116968,0.860254823015752,0.99979701592855,1.00075702922681,0.992417620102252,1.00916651544707
"K00427","Group","K00427",17,18,0.0374832030095,0.063988508901,0.00153106028000875,0.00868757530775027,0.861044714126738,0.99979701592855,1.00106181344152,0.989316067195063,1.01294701214353
"K07121","Group","K07121",18,18,0.037871386892,0.0635258428425,0.00141573970454458,0.00806161288890391,0.861528950583072,0.99979701592855,1.00098179763268,0.990078607851938,1.01200505823048
"K10111","Group","K10111",16,18,0.0395561224805,0.064991383933,0.00143030154494187,0.00817320737702852,0.862009695270088,0.99979701592855,1.00099190109206,0.989938506538935,1.01216871495895
"K03690","Group","K03690",17,17,0.0498650651715,0.0793921740005,0.00197644017269552,0.0113179964711392,0.86229897075324,0.99979701592855,1.00137090276251,0.986091322736575,1.01688724135267
"K21028","Group","K21028",17,18,0.0245015744525,0.0487038562665,0.00111813383646339,0.00641032011561227,0.862455785673225,0.99979701592855,1.00077533173061,0.992097562240523,1.00952900472675
"K03499","Group","K03499",20,20,0.417290852015,0.44921500698,-0.00313367606216321,0.017971974644078,0.862504599431759,0.99979701592855,0.997830258572093,0.973762098826186,1.02249330316128
"K02192","Group","K02192",15,17,0.054610321886,0.0854194688565,0.00212542038929035,0.0122123412297994,0.862758904983984,0.99979701592855,1.00147431488552,0.984995631705195,1.0182286815213
"K09893","Group","K09893",18,18,0.039621411811,0.0659237548865,0.00147207132472288,0.00846191889932314,0.862817038633811,0.99979701592855,1.00102088283481,0.989578945243892,1.01259511703174
"K15257","Group","K15257",17,18,0.030442239255,0.054945492965,0.00119111193197723,0.00684732416765704,0.862825887969336,0.99979701592855,1.00082595679198,0.991558885104137,1.01017963817993
